default,housing,loan,pdays,job,marital,education,contact,poutcome,age,balance,day,month,duration,campaign,previous,y
0,0,0,0,retired,married,primary,cellular,unknown,59,574,18,8,197,6,0,0
0,0,0,0,self-employed,married,secondary,cellular,unknown,59,0,18,8,203,4,0,0
0,0,0,0,blue-collar,married,primary,cellular,unknown,52,1271,18,8,131,3,0,0
0,0,0,0,housemaid,married,secondary,cellular,unknown,48,4,18,8,68,4,0,0
0,0,0,0,housemaid,married,secondary,cellular,unknown,58,519,18,8,251,4,0,0
0,0,0,0,blue-collar,married,secondary,telephone,unknown,52,6429,18,8,138,4,0,0
0,0,0,0,management,married,tertiary,cellular,unknown,40,193,18,8,105,6,0,0
0,1,0,0,housemaid,divorced,tertiary,cellular,unknown,36,7296,18,8,108,6,0,0
0,0,0,0,blue-collar,married,primary,cellular,unknown,45,419,18,8,113,4,0,0
0,0,0,0,management,single,tertiary,cellular,unknown,31,63,18,8,161,7,0,0
0,1,0,0,management,married,tertiary,cellular,unknown,35,750,18,8,233,12,0,0
0,0,0,0,management,single,tertiary,cellular,unknown,36,2944,18,8,882,8,0,1
0,0,0,0,services,married,secondary,cellular,unknown,45,4971,18,8,115,9,0,0
0,1,0,0,management,married,tertiary,cellular,unknown,30,913,18,8,341,4,0,0
0,1,0,0,blue-collar,married,primary,cellular,unknown,49,154,18,8,26,15,0,0
0,0,1,0,self-employed,married,secondary,cellular,unknown,55,2678,18,8,151,12,0,0
0,0,0,0,management,single,tertiary,cellular,unknown,30,13763,18,8,313,3,0,0
0,0,0,0,blue-collar,married,primary,cellular,unknown,45,907,18,8,230,8,0,0
0,0,0,0,retired,married,secondary,cellular,unknown,60,262,18,8,393,4,0,0
0,0,1,0,blue-collar,married,primary,cellular,unknown,56,2442,18,8,111,7,0,0
0,0,0,0,management,married,secondary,cellular,unknown,58,37,18,8,84,11,0,0
0,0,0,0,blue-collar,married,secondary,telephone,unknown,60,3122,18,8,51,12,0,0
0,1,0,0,management,divorced,tertiary,cellular,unknown,43,1413,18,8,116,9,0,0
0,0,0,0,blue-collar,married,unknown,cellular,unknown,48,434,18,8,73,6,0,0
0,0,0,0,technician,married,secondary,cellular,unknown,46,1353,18,8,528,5,0,1
0,0,0,0,blue-collar,married,secondary,cellular,unknown,46,5,18,8,71,3,0,0
0,1,0,0,blue-collar,married,secondary,cellular,unknown,57,490,18,8,70,5,0,0
0,1,1,0,technician,divorced,secondary,cellular,unknown,51,2323,18,8,151,10,0,0
0,0,0,0,blue-collar,married,secondary,cellular,unknown,51,193,18,8,146,5,0,0
0,1,0,0,management,divorced,tertiary,cellular,unknown,36,1406,18,8,266,4,0,0
0,0,0,0,services,married,secondary,cellular,unknown,46,0,18,8,74,4,0,0
0,0,1,0,management,married,tertiary,cellular,unknown,50,569,18,8,452,4,0,0
0,0,0,0,blue-collar,married,primary,cellular,unknown,45,185,18,8,34,14,0,0
0,0,0,0,technician,married,secondary,cellular,unknown,34,96,18,8,113,4,0,0
0,0,0,0,services,married,secondary,cellular,unknown,45,1621,18,8,122,8,0,0
0,1,1,0,retired,married,primary,cellular,unknown,54,11,18,8,48,10,0,0
0,0,0,0,technician,married,secondary,cellular,unknown,36,110,18,8,80,4,0,0
0,0,0,0,management,single,tertiary,cellular,unknown,39,1914,18,8,94,4,0,0
0,0,0,0,services,married,secondary,cellular,unknown,56,4914,18,8,70,4,0,0
0,0,0,0,blue-collar,married,secondary,cellular,unknown,46,689,18,8,121,7,0,0
0,0,0,0,management,married,tertiary,cellular,unknown,34,176,18,8,61,4,0,0
0,0,0,0,blue-collar,married,secondary,cellular,unknown,55,1901,18,8,143,4,0,0
0,0,0,0,services,divorced,secondary,cellular,unknown,36,127,18,8,172,3,0,0
0,1,0,0,admin.,married,secondary,telephone,unknown,54,3398,18,8,71,4,0,0
0,0,0,0,services,married,tertiary,cellular,unknown,35,4564,18,8,45,6,0,0
0,0,0,0,blue-collar,married,secondary,cellular,unknown,49,1157,18,8,91,4,0,0
0,0,0,0,management,single,tertiary,cellular,unknown,36,1283,18,8,92,5,0,0
0,0,0,0,housemaid,married,primary,cellular,unknown,57,50,18,8,89,3,0,0
0,0,0,0,admin.,married,secondary,cellular,unknown,55,512,18,8,115,4,0,0
0,0,0,0,services,divorced,secondary,cellular,unknown,48,297,18,8,121,4,0,0
0,0,1,0,management,divorced,tertiary,cellular,unknown,43,-173,18,8,119,7,0,0
0,0,0,0,self-employed,married,secondary,cellular,unknown,37,3396,18,8,69,6,0,0
0,0,0,0,unemployed,married,tertiary,cellular,unknown,33,3335,18,8,98,6,0,0
0,0,0,0,unemployed,married,secondary,cellular,unknown,48,0,18,8,195,3,0,0
0,0,0,0,management,married,tertiary,cellular,unknown,36,324,18,8,104,4,0,0
0,1,0,0,self-employed,married,tertiary,cellular,unknown,44,8402,18,8,515,5,0,0
0,0,0,0,management,single,tertiary,cellular,unknown,35,2306,18,8,86,7,0,0
0,0,0,0,management,divorced,tertiary,cellular,unknown,35,0,18,8,100,6,0,0
0,0,0,0,blue-collar,married,secondary,cellular,unknown,58,0,18,8,27,17,0,0
0,0,0,0,self-employed,single,tertiary,cellular,unknown,42,1225,18,8,104,3,0,0
0,0,0,0,services,single,secondary,cellular,unknown,55,987,18,8,63,4,0,0
0,1,0,0,management,married,tertiary,cellular,unknown,36,6,18,8,166,3,0,0
0,0,0,0,blue-collar,married,secondary,cellular,unknown,60,5450,18,8,113,4,0,0
0,0,0,0,management,divorced,tertiary,cellular,unknown,55,0,18,8,309,4,0,1
0,0,1,0,management,married,tertiary,cellular,unknown,52,52,18,8,124,4,0,0
0,0,0,0,admin.,married,tertiary,cellular,unknown,47,1979,18,8,207,6,0,0
0,0,0,0,management,single,tertiary,cellular,unknown,35,1635,18,8,90,6,0,0
0,0,0,0,blue-collar,married,primary,cellular,unknown,48,2227,18,8,98,12,0,0
0,0,0,0,management,married,tertiary,cellular,unknown,31,927,18,8,100,4,0,0
0,0,0,0,management,single,tertiary,cellular,unknown,32,1117,18,8,219,4,0,0
0,1,1,0,management,single,tertiary,cellular,unknown,32,-217,18,8,129,4,0,0
0,0,0,0,management,single,tertiary,cellular,unknown,30,1077,18,8,128,4,0,0
0,0,0,0,technician,single,tertiary,cellular,unknown,34,332,18,8,75,7,0,0
0,0,0,0,management,divorced,tertiary,cellular,unknown,42,624,18,8,75,5,0,0
0,0,0,0,admin.,single,tertiary,cellular,unknown,30,1535,18,8,67,4,0,0
0,0,0,0,housemaid,married,primary,cellular,unknown,55,211,18,8,111,3,0,0
0,0,0,0,technician,married,secondary,cellular,unknown,51,2242,18,8,498,3,0,0
0,0,0,0,housemaid,married,secondary,cellular,unknown,46,1000,18,8,96,11,0,0
0,0,0,0,management,divorced,secondary,cellular,unknown,48,3324,18,8,203,4,0,0
0,1,0,0,blue-collar,married,primary,cellular,unknown,47,362,18,8,111,8,0,0
0,0,0,0,management,married,tertiary,cellular,unknown,48,288,18,8,585,3,0,0
0,0,0,0,management,married,tertiary,cellular,unknown,45,4112,18,8,140,13,0,0
0,0,1,0,entrepreneur,married,tertiary,cellular,unknown,23,489,18,8,235,4,0,0
0,1,1,0,retired,married,secondary,cellular,unknown,60,8121,18,8,98,7,0,0
0,0,0,0,blue-collar,married,primary,cellular,unknown,56,3206,18,8,129,3,0,0
0,1,1,0,technician,single,secondary,cellular,unknown,30,796,18,8,315,4,0,0
0,0,0,0,housemaid,married,primary,cellular,unknown,59,1100,18,8,147,10,0,0
0,1,0,0,technician,single,secondary,cellular,unknown,54,473,18,8,134,6,0,0
0,0,0,0,management,married,tertiary,cellular,unknown,34,0,18,8,431,6,0,0
0,0,0,0,technician,married,secondary,telephone,unknown,51,219,18,8,63,2,0,0
0,0,0,0,admin.,married,unknown,cellular,unknown,49,1101,18,8,29,3,0,0
0,0,0,0,technician,single,secondary,cellular,unknown,31,0,18,8,93,2,0,0
0,0,0,0,technician,married,secondary,cellular,unknown,47,1219,18,8,697,4,0,1
0,0,0,0,technician,married,tertiary,cellular,unknown,33,5641,18,8,168,2,0,0
0,0,1,0,technician,married,secondary,telephone,unknown,33,804,18,8,212,2,0,0
0,0,0,0,management,married,tertiary,telephone,unknown,54,3797,18,8,253,2,0,0
0,0,0,0,technician,married,secondary,cellular,unknown,42,1018,18,8,280,2,0,0
0,0,0,0,self-employed,married,tertiary,cellular,unknown,60,3,18,8,80,2,0,0
0,0,0,0,technician,married,secondary,cellular,unknown,41,335,18,8,169,3,0,0
0,1,1,0,blue-collar,married,primary,telephone,unknown,49,1798,18,8,209,2,0,0
0,0,0,0,blue-collar,married,secondary,cellular,unknown,57,1404,18,8,119,7,0,0
0,0,0,0,management,single,tertiary,telephone,unknown,60,0,18,8,161,2,0,0
0,0,0,0,management,married,tertiary,cellular,unknown,43,13044,18,8,36,4,0,0
0,0,0,0,blue-collar,married,primary,telephone,unknown,48,199,18,8,29,2,0,0
0,0,0,0,technician,single,tertiary,telephone,unknown,33,389,18,8,79,2,0,0
0,1,0,0,management,married,tertiary,cellular,unknown,40,2935,18,8,192,2,0,0
0,0,0,0,management,single,tertiary,telephone,unknown,55,1097,18,8,199,2,0,0
0,0,0,0,blue-collar,married,primary,cellular,unknown,54,0,18,8,144,2,0,0
0,0,0,0,housemaid,married,primary,telephone,unknown,33,813,18,8,331,2,0,0
0,1,0,0,management,married,tertiary,cellular,unknown,50,5124,18,8,111,2,0,0
0,0,0,0,management,single,tertiary,cellular,unknown,31,350,18,8,471,2,0,0
0,0,0,0,retired,married,primary,cellular,unknown,60,0,18,8,142,3,0,0
0,0,0,0,technician,married,secondary,cellular,unknown,45,1629,18,8,58,4,0,0
0,0,0,0,management,married,tertiary,cellular,unknown,43,41630,18,8,68,4,0,0
0,0,0,0,management,single,tertiary,cellular,unknown,33,134,18,8,79,2,0,0
0,0,0,0,management,single,tertiary,cellular,unknown,30,1541,18,8,471,8,0,1
0,0,0,0,services,divorced,secondary,cellular,unknown,58,796,18,8,102,7,0,0
0,1,0,0,technician,married,tertiary,cellular,unknown,33,602,18,8,87,6,0,0
0,0,0,0,self-employed,married,tertiary,cellular,unknown,37,129,18,8,128,2,0,0
0,1,0,0,technician,married,secondary,cellular,unknown,33,79,18,8,170,6,0,0
0,0,0,0,management,divorced,tertiary,cellular,unknown,42,1064,18,8,101,2,0,0
0,0,0,0,housemaid,married,secondary,telephone,unknown,60,1211,18,8,268,2,0,0
0,0,0,0,technician,divorced,secondary,cellular,unknown,47,236,18,8,263,4,0,0
0,0,0,0,management,married,tertiary,cellular,unknown,39,429,18,8,80,6,0,0
0,0,1,0,management,married,tertiary,cellular,unknown,43,1253,18,8,52,3,0,0
0,0,0,0,services,married,primary,cellular,unknown,54,392,18,8,254,8,0,0
0,0,1,0,management,married,tertiary,telephone,unknown,55,0,18,8,201,11,0,0
0,0,1,0,admin.,divorced,secondary,cellular,unknown,56,985,18,8,150,2,0,0
0,0,0,0,management,married,tertiary,cellular,unknown,44,1764,18,8,70,2,0,0
0,0,0,0,blue-collar,married,primary,cellular,unknown,50,9202,18,8,204,7,0,0
0,0,0,0,technician,divorced,tertiary,cellular,unknown,32,3628,18,8,130,2,0,0
0,0,0,0,technician,married,secondary,cellular,unknown,35,23876,18,8,191,2,0,0
0,0,0,0,technician,married,tertiary,cellular,unknown,41,139,18,8,781,2,0,0
0,0,1,0,management,divorced,tertiary,cellular,unknown,39,3575,18,8,74,3,0,0
0,0,0,0,technician,single,secondary,cellular,unknown,32,82,18,8,66,4,0,0
0,0,0,0,management,divorced,tertiary,cellular,unknown,46,302,18,8,80,13,0,0
0,0,0,0,technician,divorced,secondary,cellular,unknown,32,2870,18,8,91,4,0,0
0,1,1,0,retired,married,primary,telephone,unknown,61,0,18,8,280,13,0,0
0,0,0,0,management,married,tertiary,telephone,unknown,52,3732,18,8,212,2,0,0
0,1,0,0,technician,married,secondary,cellular,unknown,32,0,18,8,143,4,0,0
0,0,0,0,management,married,tertiary,cellular,unknown,59,3779,18,8,93,3,0,0
0,0,0,0,housemaid,married,primary,cellular,unknown,35,0,18,8,65,3,0,0
0,0,0,0,management,married,tertiary,cellular,unknown,32,1969,18,8,271,8,0,0
0,1,0,0,technician,married,secondary,cellular,unknown,30,239,18,8,199,8,0,0
0,0,0,0,management,married,tertiary,cellular,unknown,54,2883,18,8,1126,5,0,0
0,1,1,0,management,single,secondary,cellular,unknown,30,2143,18,8,514,10,0,0
0,0,0,0,management,married,tertiary,cellular,unknown,30,10639,18,8,75,2,0,0
0,1,0,0,management,single,tertiary,cellular,unknown,31,41,18,8,392,2,0,0
1,1,0,0,management,single,tertiary,cellular,unknown,51,-55,18,8,119,6,0,0
0,1,0,0,management,married,tertiary,cellular,unknown,52,1134,18,8,151,4,0,0
0,0,0,0,management,married,tertiary,cellular,unknown,39,3913,18,8,150,4,0,0
0,0,1,0,management,married,tertiary,cellular,unknown,40,42,18,8,215,6,0,0
0,0,0,0,technician,single,tertiary,cellular,unknown,32,2481,18,8,547,11,0,0
0,1,0,0,technician,married,secondary,cellular,unknown,48,14148,18,8,85,2,0,0
0,0,0,0,blue-collar,married,secondary,cellular,unknown,54,548,18,8,520,7,0,1
0,0,1,0,technician,married,secondary,cellular,unknown,45,376,18,8,86,2,0,0
0,0,0,0,blue-collar,married,secondary,cellular,unknown,49,1350,18,8,22,2,0,0
0,1,1,0,technician,divorced,secondary,cellular,unknown,31,431,18,8,75,2,0,0
0,0,0,0,management,married,tertiary,cellular,unknown,46,3115,18,8,134,2,0,0
0,0,0,0,blue-collar,married,primary,cellular,unknown,52,4660,18,8,82,3,0,0
0,0,0,0,housemaid,married,primary,cellular,unknown,55,0,18,8,984,2,0,0
0,1,0,0,blue-collar,married,primary,cellular,unknown,50,8139,18,8,256,6,0,0
0,0,0,0,self-employed,married,secondary,cellular,unknown,45,0,18,8,249,6,0,0
0,0,0,0,services,married,secondary,cellular,unknown,53,4994,18,8,62,6,0,0
0,0,0,0,management,single,tertiary,cellular,unknown,31,11821,18,8,384,11,0,1
0,0,0,0,technician,single,tertiary,cellular,unknown,32,548,18,8,377,7,0,0
0,1,0,0,management,married,tertiary,cellular,unknown,46,473,18,8,201,4,0,0
0,0,1,0,technician,single,tertiary,cellular,unknown,36,53,18,8,64,7,0,0
0,0,0,0,management,married,tertiary,cellular,unknown,40,0,18,8,261,7,0,0
0,0,0,0,management,divorced,tertiary,cellular,unknown,31,254,18,8,1576,8,0,1
0,1,1,0,blue-collar,married,primary,cellular,unknown,52,9804,18,8,155,4,0,0
0,0,1,0,blue-collar,married,primary,cellular,unknown,45,47,18,8,128,4,0,0
0,0,0,0,blue-collar,married,primary,cellular,unknown,48,583,18,8,260,8,0,0
0,1,0,0,management,married,tertiary,cellular,unknown,39,2226,18,8,103,8,0,0
0,0,0,0,technician,single,secondary,cellular,unknown,33,199,18,8,178,4,0,0
0,0,0,0,technician,single,tertiary,cellular,unknown,46,4414,18,8,504,7,0,1
0,1,0,0,technician,single,secondary,cellular,unknown,30,19,18,8,16,15,0,0
0,0,0,0,entrepreneur,married,tertiary,cellular,unknown,32,598,18,8,135,6,0,0
0,0,0,0,technician,married,secondary,cellular,unknown,48,427,18,8,202,14,0,0
0,0,0,0,management,single,tertiary,cellular,unknown,34,757,18,8,37,4,0,0
0,0,1,0,technician,married,secondary,cellular,unknown,45,-374,18,8,149,5,0,0
0,0,0,0,housemaid,married,primary,cellular,unknown,60,1043,18,8,1364,4,0,0
0,0,0,0,management,married,secondary,cellular,unknown,61,985,18,8,998,6,0,1
0,0,0,0,services,married,secondary,cellular,unknown,46,250,18,8,166,6,0,0
0,0,0,0,blue-collar,married,primary,cellular,unknown,52,2977,18,8,286,5,0,0
0,0,0,0,blue-collar,married,secondary,cellular,unknown,56,324,18,8,213,5,0,0
0,1,0,0,management,divorced,secondary,cellular,unknown,50,-35,18,8,207,5,0,0
0,1,1,0,technician,divorced,secondary,cellular,unknown,38,1221,18,8,73,7,0,0
0,0,0,0,blue-collar,married,primary,cellular,unknown,49,418,18,8,1559,7,0,0
0,0,0,0,retired,married,primary,cellular,unknown,58,1241,18,8,194,2,0,1
0,1,1,0,management,divorced,tertiary,cellular,unknown,35,771,18,8,221,5,0,0
0,0,0,0,technician,single,tertiary,cellular,unknown,43,140,18,8,192,7,0,0
0,1,0,0,self-employed,married,tertiary,cellular,unknown,33,576,18,8,304,3,0,0
0,0,0,0,management,single,tertiary,cellular,unknown,30,0,18,8,124,3,0,0
0,0,0,0,management,divorced,tertiary,cellular,unknown,43,171,18,8,67,2,0,0
0,0,0,0,management,single,tertiary,cellular,unknown,35,0,18,8,276,5,0,0
0,1,0,0,technician,single,secondary,cellular,unknown,36,2603,18,8,174,5,0,0
0,0,0,0,technician,married,secondary,cellular,unknown,35,548,18,8,457,11,0,0
0,0,0,0,blue-collar,married,secondary,cellular,unknown,47,665,18,8,885,3,0,0
0,1,0,0,technician,divorced,secondary,cellular,unknown,47,2914,18,8,405,13,0,0
0,0,0,0,technician,single,tertiary,cellular,unknown,30,2832,18,8,350,6,0,0
0,0,0,0,technician,married,secondary,cellular,unknown,52,0,18,8,395,4,0,0
0,1,0,0,blue-collar,married,secondary,cellular,unknown,51,1840,18,8,312,3,0,0
0,0,0,0,self-employed,married,secondary,cellular,unknown,33,173,18,8,26,5,0,0
0,0,0,0,housemaid,married,primary,cellular,unknown,32,2678,18,8,779,9,0,0
0,0,0,0,technician,divorced,secondary,cellular,unknown,38,276,18,8,92,14,0,0
0,1,1,0,technician,divorced,secondary,cellular,unknown,34,0,18,8,374,16,0,0
0,0,0,0,technician,single,secondary,cellular,unknown,33,12177,18,8,76,5,0,0
0,0,0,0,services,divorced,primary,cellular,unknown,52,-644,18,8,119,3,0,0
0,0,0,0,technician,married,secondary,cellular,unknown,41,2851,18,8,296,3,0,0
0,1,1,0,technician,single,tertiary,cellular,unknown,32,20,18,8,193,5,0,0
0,0,0,0,management,single,secondary,cellular,unknown,31,0,18,8,87,7,0,0
0,0,0,0,management,single,secondary,cellular,unknown,30,209,18,8,243,9,0,0
0,0,0,0,technician,married,tertiary,cellular,unknown,45,121,18,8,835,4,0,0
0,0,0,0,self-employed,married,secondary,cellular,unknown,38,173,18,8,205,4,0,0
0,0,0,0,technician,single,secondary,cellular,unknown,37,1435,18,8,724,16,0,1
0,0,0,0,technician,married,tertiary,cellular,unknown,48,9207,18,8,445,3,0,0
0,0,0,0,management,single,tertiary,cellular,unknown,37,2074,18,8,244,2,0,0
0,0,1,0,technician,married,secondary,cellular,unknown,44,366,18,8,212,12,0,0
0,0,0,0,technician,married,secondary,cellular,unknown,45,256,18,8,119,7,0,0
0,0,0,0,technician,single,secondary,cellular,unknown,31,3701,18,8,709,3,0,0
0,0,0,0,management,single,tertiary,cellular,unknown,32,1966,18,8,176,3,0,0
0,0,0,0,management,married,tertiary,cellular,unknown,43,0,18,8,241,5,0,0
0,0,0,0,blue-collar,married,primary,cellular,unknown,46,2653,18,8,314,4,0,0
0,1,0,0,technician,married,secondary,cellular,unknown,40,169,18,8,43,4,0,0
1,0,0,0,management,single,tertiary,cellular,unknown,33,-5,18,8,127,4,0,0
0,0,0,0,admin.,married,secondary,cellular,unknown,58,451,18,8,729,5,0,0
0,1,0,0,services,married,tertiary,cellular,unknown,49,306,18,8,285,7,0,0
0,0,0,0,services,married,primary,cellular,unknown,60,808,18,8,393,3,0,0
0,0,0,0,technician,married,secondary,cellular,unknown,35,150,18,8,242,5,0,0
0,0,0,0,blue-collar,married,unknown,cellular,unknown,56,0,18,8,82,3,0,0
0,0,0,0,services,married,secondary,telephone,unknown,54,3601,18,8,238,3,0,0
0,0,0,0,management,single,tertiary,cellular,unknown,30,3045,18,8,189,7,0,0
0,0,0,0,technician,single,tertiary,cellular,unknown,37,453,18,8,129,4,0,0
0,0,0,0,technician,married,secondary,cellular,unknown,49,4772,18,8,157,3,0,0
0,0,0,0,technician,single,tertiary,cellular,unknown,39,1043,18,8,195,10,0,0
0,0,0,0,technician,married,tertiary,cellular,unknown,45,2359,18,8,199,7,0,0
0,0,1,0,housemaid,married,primary,cellular,unknown,31,979,18,8,298,10,0,0
0,0,0,0,unemployed,married,secondary,cellular,unknown,55,549,18,8,43,5,0,0
0,0,0,0,admin.,married,unknown,cellular,unknown,58,2180,18,8,273,4,0,0
0,0,0,0,technician,married,secondary,cellular,unknown,60,955,18,8,37,3,0,0
0,0,0,0,management,married,tertiary,cellular,unknown,42,3038,18,8,693,7,0,0
0,0,0,0,technician,married,secondary,cellular,unknown,48,466,19,8,99,7,0,0
0,0,0,0,unknown,married,secondary,cellular,unknown,46,1482,19,8,139,3,0,0
0,1,0,0,management,divorced,tertiary,cellular,unknown,37,481,19,8,97,6,0,0
0,0,0,0,management,married,tertiary,cellular,unknown,49,0,19,8,78,6,0,0
0,0,0,0,self-employed,married,secondary,cellular,unknown,35,2251,19,8,151,8,0,0
0,0,0,0,management,single,secondary,cellular,unknown,39,2644,19,8,192,7,0,0
0,0,0,0,unknown,married,secondary,cellular,unknown,45,2119,19,8,120,15,0,0
0,0,0,0,blue-collar,married,secondary,cellular,unknown,48,2214,19,8,607,7,0,0
0,0,0,0,technician,married,tertiary,cellular,unknown,38,216,19,8,141,4,0,0
0,0,0,0,management,married,secondary,cellular,unknown,31,0,19,8,81,2,0,0
0,0,0,0,admin.,married,primary,cellular,unknown,52,204,19,8,123,2,0,0
0,0,1,0,services,married,secondary,cellular,unknown,33,610,19,8,116,7,0,0
0,0,0,0,blue-collar,married,primary,cellular,unknown,58,309,19,8,156,2,0,0
0,0,1,0,technician,married,secondary,cellular,unknown,53,180,19,8,58,2,0,0
0,0,0,0,technician,married,secondary,cellular,unknown,47,0,19,8,203,2,0,0
0,0,0,0,retired,married,primary,cellular,unknown,56,63,19,8,122,2,0,0
0,0,0,0,management,single,tertiary,cellular,unknown,32,470,19,8,286,2,0,0
0,0,0,0,technician,single,secondary,cellular,unknown,38,3278,19,8,645,14,0,1
1,0,0,0,retired,married,secondary,cellular,unknown,60,0,19,8,316,2,0,0
0,0,0,0,technician,married,secondary,cellular,unknown,49,2,19,8,177,8,0,0
